,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute,Airline_encoded,Source_encoded,Destination_encoded,Total_Stops_encoded,Additional_Info_encoded,Route_1_encoded,Route_2_encoded,Route_3_encoded,Route_4_encoded,Route_5_encoded,Route_6_encoded
9797,7408,6,27,8,0,21,0,780,9.497435897435897,6,2,1,0,8,3,6,6,10,4,1
9798,9646,6,27,7,5,16,10,545,17.699082568807338,6,2,1,0,8,3,15,6,10,4,1
9799,3597,5,6,17,45,20,5,140,25.692857142857143,8,1,4,4,8,4,7,21,10,4,1
9800,3873,6,27,17,10,19,40,150,25.82,8,3,0,4,8,2,5,21,10,4,1
9801,7870,6,27,14,25,19,35,310,25.387096774193548,2,2,1,0,8,3,6,6,10,4,1
9802,13344,6,27,5,30,12,35,425,31.39764705882353,4,2,1,1,5,3,4,4,5,4,1
9803,3100,6,12,19,30,20,45,75,41.333333333333336,1,4,3,4,8,1,15,21,10,4,1
9804,4441,3,18,21,5,23,55,170,26.123529411764707,1,0,5,4,8,0,10,21,10,4,1
9805,6171,3,27,4,55,12,0,425,14.52,3,2,1,0,8,3,15,6,10,4,1
9806,10953,5,9,20,25,10,55,870,12.589655172413794,4,3,0,0,8,2,10,3,10,4,1
9807,14214,5,9,14,30,8,55,1105,12.863348416289593,1,3,0,1,8,2,38,7,3,4,1
9808,6093,6,24,7,30,21,0,810,7.522222222222222,3,2,1,0,8,3,6,6,10,4,1
9809,12436,6,24,12,55,19,15,1820,6.832967032967033,1,2,1,1,8,3,24,4,5,4,1
9810,15129,5,18,13,25,19,0,1775,8.523380281690141,4,2,1,1,8,3,0,4,5,4,1
9811,13259,6,3,6,0,12,35,395,33.56708860759494,6,2,1,0,8,3,6,6,10,4,1
9812,15170,5,24,9,50,12,30,1600,9.48125,1,3,0,1,8,2,11,7,3,4,1
9813,14781,5,21,16,30,22,35,365,40.49589041095891,4,3,0,0,8,2,6,3,10,4,1
9814,6206,6,1,11,25,1,30,845,7.344378698224852,3,2,1,0,8,3,6,6,10,4,1
9815,3841,5,9,17,10,19,40,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
9816,14714,6,15,11,30,19,0,450,32.69777777777778,4,2,1,0,8,3,6,6,10,4,1
9817,6093,6,9,4,55,21,0,965,6.313989637305699,3,2,1,0,8,3,6,6,10,4,1
9818,8016,6,9,11,10,14,5,175,45.80571428571429,4,0,2,4,8,0,10,21,10,4,1
9819,5117,3,27,6,5,9,25,1640,3.120121951219512,1,2,1,0,8,3,28,6,10,4,1
9820,8586,5,1,8,25,4,40,1215,7.066666666666666,4,3,0,0,5,2,6,3,10,4,1
9821,13611,3,9,15,0,1,35,635,21.43464566929134,3,2,1,0,8,3,6,6,10,4,1
9822,6704,5,9,16,10,22,30,380,17.642105263157895,3,2,1,0,8,3,15,6,10,4,1
9823,4226,5,9,6,20,10,20,240,17.608333333333334,3,3,0,0,8,2,28,3,10,4,1
9824,4651,4,6,17,0,19,45,165,28.187878787878788,1,0,2,4,8,0,10,21,10,4,1
9825,3873,5,27,22,20,0,40,140,27.664285714285715,8,3,0,4,8,2,5,21,10,4,1
9826,7222,3,3,20,55,23,50,175,41.26857142857143,2,0,5,4,8,0,10,21,10,4,1
9827,13727,5,15,11,30,21,0,570,24.082456140350878,6,2,1,0,8,3,6,6,10,4,1
9828,10141,3,27,9,10,15,30,380,26.686842105263157,3,2,1,0,8,3,6,6,10,4,1
9829,3625,4,24,21,10,0,5,175,20.714285714285715,8,0,2,4,8,0,10,21,10,4,1
9830,6442,4,15,7,35,16,10,515,12.50873786407767,3,2,1,0,8,3,15,6,10,4,1
9831,7229,5,6,17,45,20,45,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
9832,6752,6,24,16,45,6,35,830,8.134939759036145,0,2,1,0,8,3,5,6,10,4,1
9833,13759,3,24,21,10,18,10,1260,10.91984126984127,4,3,0,0,8,2,6,3,10,4,1
9834,14408,3,6,12,0,12,25,1465,9.83481228668942,1,4,3,0,8,1,2,11,10,4,1
9835,13381,6,9,20,15,19,15,1380,9.696376811594202,1,2,1,1,8,3,7,4,5,4,1
9836,9135,4,1,17,0,20,20,1640,5.570121951219512,10,3,0,0,8,2,10,3,10,4,1
9837,6218,5,15,18,5,23,30,325,19.13230769230769,3,3,0,0,8,2,29,3,10,4,1
9838,4174,4,27,9,0,11,25,145,28.786206896551725,8,3,0,4,8,2,5,21,10,4,1
9839,6117,6,6,19,0,11,5,965,6.338860103626943,1,3,0,0,8,2,15,3,10,4,1
9840,10703,5,15,9,35,21,5,690,15.51159420289855,4,3,0,0,5,2,10,3,10,4,1
9841,12692,6,12,9,35,9,45,1450,8.753103448275862,4,3,0,0,8,2,10,3,10,4,1
9842,10539,6,6,17,0,10,55,1075,9.803720930232558,4,3,0,0,5,2,10,3,10,4,1
9843,11134,3,24,13,55,19,40,345,32.27246376811594,4,3,0,0,5,2,6,3,10,4,1
9844,4777,3,24,21,20,0,15,175,27.297142857142855,3,0,5,4,8,0,10,21,10,4,1
9845,12373,5,18,11,30,12,35,1505,8.221262458471761,4,2,1,0,5,3,6,6,10,4,1
9846,11966,3,3,13,5,21,20,495,24.173737373737374,6,2,1,1,8,3,15,19,5,4,1
9847,5277,5,15,22,5,0,25,140,37.69285714285714,3,1,4,4,8,4,7,21,10,4,1
9848,17135,3,1,8,50,23,55,2345,7.3070362473347545,1,0,5,1,8,0,6,0,6,4,1
9849,14714,6,6,14,0,19,0,300,49.04666666666667,4,2,1,0,8,3,6,6,10,4,1
9850,6144,3,9,22,20,1,10,170,36.141176470588235,3,0,5,4,8,0,10,21,10,4,1
9851,5911,4,1,13,20,16,10,170,34.77058823529412,1,0,2,4,8,0,10,21,10,4,1
9852,12080,3,12,19,45,19,55,1450,8.331034482758621,10,4,3,0,8,1,10,11,10,4,1
9853,4423,4,6,10,30,13,20,170,26.01764705882353,3,0,2,4,8,0,10,21,10,4,1
9854,7618,5,27,9,0,21,0,720,10.580555555555556,6,2,1,0,8,3,6,6,10,4,1
9855,3383,5,27,11,10,13,55,165,20.503030303030304,0,0,2,4,8,0,10,21,10,4,1
9856,12646,3,6,19,45,19,15,1410,8.968794326241134,1,2,1,1,8,3,0,4,5,4,1
9857,7670,5,18,6,0,21,0,900,8.522222222222222,6,2,1,0,8,3,6,6,10,4,1
9858,4804,5,15,4,40,7,15,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
9859,11087,3,12,20,35,18,25,1310,8.463358778625954,4,0,5,0,5,0,6,7,10,4,1
9860,7229,4,18,11,10,14,5,175,41.308571428571426,4,0,2,4,8,0,10,21,10,4,1
9861,7050,3,3,8,20,10,35,135,52.22222222222222,8,1,4,4,8,4,7,21,10,4,1
9862,12681,4,1,20,0,18,15,1335,9.498876404494382,4,3,0,0,8,2,6,3,10,4,1
9863,4098,4,3,8,45,13,15,270,15.177777777777777,8,2,1,0,7,3,32,6,10,4,1
9864,3543,5,12,9,45,12,0,135,26.244444444444444,8,1,4,4,7,4,7,21,10,4,1
9865,14151,5,21,20,25,18,0,1295,10.927413127413127,4,3,0,0,8,2,10,3,10,4,1
9866,13339,3,24,6,30,22,35,965,13.82279792746114,4,3,0,0,8,2,6,3,10,4,1
9867,9663,5,24,21,10,12,0,890,10.857303370786516,4,3,0,0,5,2,6,3,10,4,1
9868,12898,5,27,11,30,4,25,1015,12.707389162561576,4,2,1,0,5,3,6,6,10,4,1
9869,8603,6,3,12,0,19,15,435,19.777011494252875,1,2,1,1,8,3,23,4,5,4,1
9870,13044,6,12,16,30,12,0,1170,11.148717948717948,4,3,0,0,8,2,6,3,10,4,1
9871,4622,3,6,17,15,19,45,150,30.813333333333333,8,3,0,4,8,2,5,21,10,4,1
9872,13062,3,21,14,0,21,0,420,31.1,6,2,1,0,8,3,6,6,10,4,1
9873,11622,6,12,9,15,19,0,585,19.866666666666667,6,2,1,0,8,3,6,6,10,4,1
9874,11087,3,12,20,35,20,20,1425,7.780350877192983,4,0,5,0,5,0,6,7,10,4,1
9875,11789,6,15,10,20,19,0,520,22.671153846153846,6,2,1,0,8,3,6,6,10,4,1
9876,9663,5,9,18,55,9,20,865,11.171098265895953,4,3,0,0,5,2,6,3,10,4,1
9877,19225,3,6,8,55,16,10,435,44.195402298850574,4,0,5,0,8,0,6,7,10,4,1
9878,5797,6,27,11,40,1,30,830,6.98433734939759,6,2,1,0,5,3,6,6,10,4,1
9879,9526,6,1,12,50,19,15,385,24.742857142857144,6,2,1,0,8,3,6,6,10,4,1
9880,7229,4,9,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
9881,10877,4,9,8,30,19,0,630,17.265079365079366,6,2,1,0,8,3,6,6,10,4,1
9882,13942,3,6,8,15,22,55,880,15.843181818181819,1,0,5,1,8,0,15,25,6,4,1
9883,3383,5,9,11,10,13,55,165,20.503030303030304,0,0,2,4,8,0,10,21,10,4,1
9884,10262,6,15,14,0,4,25,865,11.863583815028901,4,2,1,0,5,3,6,6,10,4,1
9885,11201,5,24,5,50,20,25,875,12.801142857142857,1,3,0,1,8,2,20,7,3,4,1
9886,10262,6,1,19,15,4,25,550,18.658181818181816,4,2,1,0,5,3,6,6,10,4,1
9887,10231,6,3,22,0,19,15,1275,8.024313725490195,1,2,1,1,8,3,12,4,5,4,1
9888,9134,3,15,14,5,8,15,1090,8.379816513761467,4,0,5,0,5,0,6,7,10,4,1
9889,5645,5,18,10,20,12,55,155,36.41935483870968,0,3,0,4,8,2,5,21,10,4,1
9890,14714,6,1,15,0,4,25,805,18.278260869565216,4,2,1,0,8,3,6,6,10,4,1
9891,12646,3,6,16,40,19,15,1595,7.9285266457680255,1,2,1,1,8,3,0,4,5,4,1
9892,12173,6,3,10,55,19,15,500,24.346,1,2,1,1,8,3,12,4,5,4,1
9893,2227,6,12,21,20,22,50,90,24.744444444444444,3,4,3,4,8,1,15,21,10,4,1
9894,10529,5,6,7,30,19,0,690,15.259420289855072,6,2,1,0,8,3,6,6,10,4,1
9895,7202,5,18,11,0,14,15,195,36.93333333333333,4,2,1,4,5,3,8,21,10,4,1
9896,7886,5,27,9,0,21,0,720,10.952777777777778,6,2,1,0,5,3,6,6,10,4,1
9897,2017,6,18,22,45,0,15,90,22.41111111111111,8,4,3,4,8,1,15,21,10,4,1
9898,6171,4,27,5,5,16,10,665,9.2796992481203,3,2,1,0,8,3,15,6,10,4,1
9899,4050,6,3,2,55,4,20,85,47.64705882352941,4,4,3,4,5,1,15,21,10,4,1
9900,8479,5,9,11,35,18,50,435,19.491954022988505,8,3,0,0,8,2,26,3,10,4,1
9901,4282,5,18,4,55,7,45,170,25.188235294117646,0,0,2,4,8,0,10,21,10,4,1
9902,9345,5,24,20,20,20,20,1440,6.489583333333333,10,3,0,0,8,2,10,3,10,4,1
9903,6587,6,24,5,15,6,50,1535,4.291205211726385,1,2,1,0,8,3,35,6,10,4,1
9904,2754,5,3,20,5,21,40,95,28.989473684210527,3,4,3,4,8,1,15,21,10,4,1
9905,3919,6,21,21,10,0,5,175,22.394285714285715,8,0,2,4,7,0,10,21,10,4,1
9906,10368,6,12,9,40,4,25,1125,9.216,4,2,1,1,5,3,23,4,5,4,1
9907,11654,3,3,9,30,16,20,410,28.42439024390244,1,0,5,0,8,0,2,7,10,4,1
9908,4239,4,1,20,55,23,40,165,25.69090909090909,2,0,2,4,8,0,10,21,10,4,1
9909,6674,5,27,6,50,16,10,560,11.917857142857143,3,2,1,0,8,3,15,6,10,4,1
9910,7198,6,24,13,0,1,30,750,9.597333333333333,6,2,1,0,8,3,6,6,10,4,1
9911,5930,6,12,21,0,2,15,315,18.825396825396826,3,3,0,0,8,2,32,3,10,4,1
9912,7229,5,9,7,10,10,10,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
9913,10408,4,1,10,0,1,20,920,11.31304347826087,1,3,0,1,8,2,10,6,3,4,1
9914,12488,6,12,7,10,7,40,1470,8.495238095238095,1,2,1,1,8,3,27,4,5,4,1
9915,3540,6,9,5,15,7,40,145,24.413793103448278,3,1,4,4,8,4,7,21,10,4,1
9916,8529,6,12,20,0,9,20,800,10.66125,4,3,0,0,5,2,6,3,10,4,1
9917,13376,6,24,14,35,4,25,830,16.11566265060241,4,2,1,1,8,3,29,4,5,4,1
9918,8855,5,24,16,40,0,15,455,19.46153846153846,2,3,0,0,8,2,0,3,10,4,1
9919,14781,5,15,6,30,19,50,800,18.47625,4,3,0,0,8,2,6,3,10,4,1
9920,5684,6,27,17,10,1,30,500,11.368,3,2,1,0,8,3,6,6,10,4,1
9921,13029,5,9,19,30,4,25,535,24.353271028037383,4,2,1,1,5,3,23,4,5,4,1
9922,15129,5,1,19,10,19,0,1430,10.579720279720279,4,2,1,1,8,3,0,4,5,4,1
9923,8576,6,9,9,25,18,30,545,15.735779816513762,1,3,0,0,8,2,6,3,10,4,1
9924,11087,3,9,8,55,11,25,1590,6.972955974842767,4,0,5,0,5,0,6,7,10,4,1
9925,5678,6,9,10,20,11,50,90,63.08888888888889,4,4,3,4,8,1,15,21,10,4,1
9926,12557,3,21,18,15,4,25,610,20.585245901639343,4,2,1,0,8,3,6,6,10,4,1
9927,3858,3,27,11,35,14,0,145,26.606896551724137,3,1,4,4,8,4,7,21,10,4,1
9928,12373,5,9,14,0,12,35,1355,9.131365313653136,4,2,1,0,5,3,6,6,10,4,1
9929,4049,3,18,9,10,10,40,90,44.98888888888889,3,4,3,4,8,1,15,21,10,4,1
9930,21934,3,15,16,55,0,45,470,46.66808510638298,4,0,5,0,8,0,6,7,10,4,1
9931,5510,6,27,14,15,16,45,150,36.733333333333334,1,3,0,4,8,2,5,21,10,4,1
9932,6216,6,15,14,40,17,50,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
9933,2050,4,1,19,30,20,45,75,27.333333333333332,1,4,3,4,8,1,15,21,10,4,1
9934,2754,4,3,2,35,4,5,90,30.6,3,4,3,4,8,1,15,21,10,4,1
9935,3850,6,27,7,55,10,15,140,27.5,3,1,4,4,8,4,7,21,10,4,1
9936,3540,5,6,5,15,7,40,145,24.413793103448278,3,1,4,4,8,4,7,21,10,4,1
9937,9663,5,1,6,30,8,15,1545,6.254368932038835,4,3,0,0,5,2,6,3,10,4,1
9938,9190,3,6,7,5,9,25,1580,5.8164556962025316,1,2,1,1,8,3,15,19,5,4,1
9939,12898,5,27,15,0,19,0,1680,7.677380952380952,4,2,1,0,5,3,6,6,10,4,1
9940,4632,4,15,7,45,10,40,175,26.46857142857143,2,0,2,4,8,0,10,21,10,4,1
9941,2753,3,24,13,10,14,30,80,34.4125,8,4,3,4,8,1,15,21,10,4,1
9942,12778,3,12,8,50,10,15,1525,8.379016393442623,1,0,5,1,8,0,6,20,6,4,1
9943,12723,6,12,5,50,8,55,1625,7.829538461538461,1,3,0,1,8,2,20,7,3,4,1
9944,4804,6,24,11,30,14,5,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
9945,4823,4,18,20,0,22,50,170,28.370588235294118,3,0,2,4,8,0,10,21,10,4,1
9946,6152,6,27,7,55,13,25,330,18.64242424242424,0,2,1,0,8,3,5,6,10,4,1
9947,6216,6,27,6,0,9,10,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
9948,6016,6,24,2,0,7,45,345,17.43768115942029,3,2,1,0,8,3,5,6,10,4,1
9949,11622,6,27,9,15,19,0,585,19.866666666666667,6,2,1,0,8,3,6,6,10,4,1
9950,10151,5,6,12,0,21,50,590,17.20508474576271,1,3,0,1,8,2,2,4,3,4,1
9951,12273,3,27,6,20,4,25,1325,9.262641509433962,4,2,1,1,8,3,19,4,5,4,1
9952,12410,6,12,20,0,4,25,505,24.574257425742573,4,2,1,1,5,3,1,4,5,4,1
9953,12547,3,12,5,45,8,15,1590,7.891194968553459,4,0,5,0,8,0,6,7,10,4,1
9954,10262,6,15,22,50,12,35,825,12.43878787878788,4,2,1,0,5,3,6,6,10,4,1
9955,14323,5,9,11,30,19,15,465,30.802150537634407,6,2,1,0,8,3,6,6,10,4,1
9956,3210,6,21,19,35,21,5,90,35.666666666666664,4,4,3,4,5,1,15,21,10,4,1
9957,16863,3,3,10,0,21,0,660,25.55,6,2,1,0,8,3,6,6,10,4,1
9958,8937,6,1,11,25,19,15,470,19.014893617021276,6,2,1,0,8,3,6,6,10,4,1
9959,10929,3,27,19,10,4,25,1995,5.478195488721805,4,2,1,1,8,3,0,4,5,4,1
9960,6104,6,9,10,35,1,30,895,6.820111731843576,3,2,1,0,8,3,6,6,10,4,1
9961,5511,3,21,15,55,21,55,360,15.308333333333334,8,2,1,0,8,3,28,6,10,4,1
9962,13759,3,24,21,10,16,20,1150,11.964347826086957,4,3,0,0,8,2,6,3,10,4,1
9963,11543,5,21,5,55,7,40,1545,7.471197411003236,1,2,1,1,8,3,29,4,5,4,1
9964,13067,5,18,9,35,19,10,575,22.725217391304348,4,3,0,0,8,2,10,3,10,4,1
9965,10262,6,15,7,5,4,25,1280,8.0171875,4,2,1,0,5,3,6,6,10,4,1
9966,13591,6,6,16,55,19,15,1580,8.601898734177215,1,2,1,1,8,3,7,4,5,4,1
9967,10929,3,27,19,10,19,45,1475,7.409491525423729,4,2,1,1,8,3,0,4,5,4,1
9968,7229,4,27,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
9969,6451,5,15,7,55,13,25,330,19.548484848484847,0,2,1,0,8,3,5,6,10,4,1
9970,7295,3,3,11,35,14,0,145,50.310344827586206,3,1,4,4,8,4,7,21,10,4,1
9971,3943,6,3,1,30,4,15,165,23.8969696969697,3,0,2,4,8,0,10,21,10,4,1
9972,3573,5,15,21,10,0,5,175,20.417142857142856,8,0,2,4,7,0,10,21,10,4,1
9973,9181,6,24,22,0,19,15,1275,7.2007843137254905,1,2,1,1,8,3,12,4,5,4,1
9974,24017,3,3,9,45,9,25,1420,16.91338028169014,1,2,1,0,8,3,28,6,10,4,1
9975,17476,3,9,10,55,19,15,1940,9.008247422680412,1,2,1,1,8,3,12,4,5,4,1
9976,4647,4,9,19,0,11,5,965,4.815544041450777,1,3,0,0,8,2,15,3,10,4,1
9977,6314,5,27,11,25,21,0,575,10.980869565217391,3,2,1,0,8,3,6,6,10,4,1
9978,13376,6,6,14,35,4,25,830,16.11566265060241,4,2,1,1,8,3,29,4,5,4,1
9979,12284,3,18,5,45,16,10,625,19.6544,4,0,5,0,8,0,6,7,10,4,1
9980,7229,5,9,8,20,11,20,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
9981,9627,5,1,8,30,19,0,630,15.280952380952382,6,2,1,0,8,3,6,6,10,4,1
9982,9258,4,1,12,0,21,50,590,15.691525423728814,1,3,0,1,8,2,2,4,3,4,1
9983,3873,6,3,9,0,11,25,145,26.71034482758621,8,3,0,4,8,2,5,21,10,4,1
9984,3841,5,15,22,20,0,40,140,27.435714285714287,8,3,0,4,7,2,5,21,10,4,1
9985,10486,5,27,9,45,22,30,765,13.70718954248366,6,2,1,0,8,3,15,6,10,4,1
9986,17234,3,3,16,0,18,50,1610,10.704347826086957,4,2,1,0,8,3,6,6,10,4,1
9987,6496,6,27,5,10,10,5,295,22.02033898305085,3,2,1,0,8,3,5,6,10,4,1
9988,9627,5,27,8,30,19,0,630,15.280952380952382,6,2,1,0,8,3,6,6,10,4,1
9989,8366,6,12,16,50,11,10,1100,7.6054545454545455,1,3,0,0,8,2,6,3,10,4,1
9990,15318,5,27,20,0,4,25,505,30.332673267326733,4,2,1,1,5,3,1,4,5,4,1
9991,9923,3,24,11,35,18,50,435,22.811494252873562,8,3,0,0,8,2,26,3,10,4,1
9992,6077,4,1,10,20,17,35,435,13.970114942528735,4,3,0,0,5,2,11,3,10,4,1
9993,4667,6,9,11,40,13,55,135,34.57037037037037,1,1,4,4,8,4,7,21,10,4,1
9994,8099,5,9,8,30,19,15,645,12.556589147286822,6,2,1,0,8,3,6,6,10,4,1
9995,2385,5,1,13,15,14,45,90,26.5,8,4,3,4,7,1,15,21,10,4,1
9996,15965,6,27,15,5,1,30,625,25.544,6,2,1,1,8,3,16,4,5,4,1
9997,10844,5,6,6,30,18,15,705,15.381560283687943,4,3,0,0,5,2,6,3,10,4,1
9998,6121,5,12,13,20,16,10,170,36.00588235294118,1,0,2,4,8,0,10,21,10,4,1
9999,3625,4,24,22,10,1,0,170,21.323529411764707,3,0,2,4,8,0,10,21,10,4,1
10000,8475,5,27,7,30,21,0,810,10.462962962962964,6,2,1,0,8,3,6,6,10,4,1
10001,12898,5,27,7,5,19,0,715,18.03916083916084,4,2,1,0,5,3,6,6,10,4,1
10002,10851,3,6,2,5,7,25,320,33.909375,3,2,1,0,8,3,28,6,10,4,1
10003,5704,3,21,9,45,23,0,795,7.174842767295598,1,2,1,0,8,3,5,6,10,4,1
10004,11598,3,18,21,10,0,5,175,66.27428571428571,10,0,5,4,8,0,10,21,10,4,1
10005,9149,5,27,8,30,19,15,645,14.184496124031007,6,2,1,0,8,3,6,6,10,4,1
10006,4145,6,15,20,45,23,20,155,26.741935483870968,1,3,0,4,8,2,5,21,10,4,1
10007,6195,5,21,10,35,19,35,540,11.472222222222221,2,2,1,0,8,3,6,6,10,4,1
10008,6979,5,9,11,25,21,0,575,12.137391304347826,3,2,1,0,8,3,6,6,10,4,1
10009,7276,3,15,13,20,16,10,170,42.8,1,0,5,4,8,0,10,21,10,4,1
10010,4760,5,15,8,45,13,15,270,17.62962962962963,8,2,1,0,7,3,32,6,10,4,1
10011,11982,6,18,17,45,20,5,140,85.58571428571429,10,1,4,4,8,4,7,21,10,4,1
10012,5277,3,27,22,5,0,25,140,37.69285714285714,3,1,4,4,8,4,7,21,10,4,1
10013,8372,6,9,20,0,7,40,700,11.96,1,2,1,0,8,3,6,6,10,4,1
10014,4226,4,1,19,35,23,15,220,19.20909090909091,3,3,0,0,8,2,2,3,10,4,1
10015,3597,6,18,19,35,21,55,140,25.692857142857143,3,1,4,4,8,4,7,21,10,4,1
10016,7005,6,15,8,45,21,0,735,9.53061224489796,6,2,1,0,8,3,6,6,10,4,1
10017,8018,5,9,7,5,16,10,545,14.711926605504587,6,2,1,0,8,3,15,6,10,4,1
10018,10577,6,9,19,45,19,0,1395,7.582078853046595,4,2,1,0,5,3,6,6,10,4,1
10019,11507,6,12,5,30,19,0,810,14.206172839506173,4,2,1,1,5,3,16,4,5,4,1
10020,9653,5,9,5,0,19,15,2295,4.206100217864924,1,2,1,1,8,3,0,4,5,4,1
10021,4160,3,15,10,20,11,50,90,46.22222222222222,4,4,3,4,5,1,15,21,10,4,1
10022,14714,6,3,18,15,19,0,1485,9.908417508417509,4,2,1,0,8,3,6,6,10,4,1
10023,5678,5,9,2,55,4,20,85,66.8,4,4,3,4,8,1,15,21,10,4,1
10024,13873,5,18,7,0,1,20,1100,12.611818181818181,1,3,0,1,8,2,10,6,3,4,1
10025,11264,6,27,10,20,19,0,520,21.661538461538463,6,2,1,0,8,3,6,6,10,4,1
10026,11134,3,24,13,55,20,40,405,27.49135802469136,4,3,0,0,5,2,6,3,10,4,1
10027,6151,3,21,16,45,22,15,330,18.63939393939394,0,2,1,0,8,3,5,6,10,4,1
10028,10844,5,18,5,45,19,50,845,12.833136094674556,4,3,0,0,5,2,6,3,10,4,1
10029,13014,6,3,9,40,12,35,1615,8.058204334365325,4,2,1,1,8,3,23,4,5,4,1
10030,4995,6,18,10,20,11,50,90,55.5,4,4,3,4,5,1,15,21,10,4,1
10031,4174,4,18,15,30,18,5,155,26.929032258064517,3,3,0,4,8,2,5,21,10,4,1
10032,12841,3,3,13,20,16,10,170,75.53529411764706,1,0,5,4,8,0,10,21,10,4,1
10033,13067,5,9,17,0,21,5,1685,7.7548961424332346,4,3,0,0,8,2,10,3,10,4,1
10034,10262,6,24,16,0,19,0,1620,6.334567901234568,4,2,1,0,5,3,6,6,10,4,1
10035,4423,4,6,10,10,13,0,170,26.01764705882353,3,0,2,4,8,0,10,21,10,4,1
10036,8586,5,1,18,55,4,40,585,14.676923076923076,4,3,0,0,5,2,6,3,10,4,1
10037,9663,5,15,21,10,9,20,730,13.236986301369862,4,3,0,0,5,2,6,3,10,4,1
10038,6069,6,15,16,0,21,0,300,20.23,3,2,1,0,8,3,6,6,10,4,1
10039,4667,5,6,11,40,13,55,135,34.57037037037037,1,1,4,4,8,4,7,21,10,4,1
10040,12373,5,9,21,50,19,0,1270,9.74251968503937,4,2,1,0,5,3,6,6,10,4,1
10041,13941,5,9,16,30,10,5,1055,13.214218009478673,4,3,0,0,8,2,6,3,10,4,1
10042,3175,3,27,6,20,7,45,85,37.35294117647059,3,4,3,4,8,1,15,21,10,4,1
10043,8372,6,9,21,0,19,15,1335,6.271161048689138,1,2,1,0,8,3,6,6,10,4,1
10044,5613,4,6,17,0,19,35,155,36.21290322580645,10,0,2,4,8,0,10,21,10,4,1
10045,7144,5,18,7,35,22,30,895,7.982122905027933,3,2,1,0,8,3,15,6,10,4,1
10046,14571,6,6,6,30,16,20,590,24.696610169491525,4,3,0,0,8,2,6,3,10,4,1
10047,5277,3,24,22,5,0,25,140,37.69285714285714,3,1,4,4,8,4,7,21,10,4,1
10048,2759,3,24,10,20,11,50,90,30.655555555555555,4,4,3,4,5,1,15,21,10,4,1
10049,5192,5,9,7,35,23,30,955,5.436649214659686,0,3,0,0,8,2,10,3,10,4,1
10050,14714,6,9,7,5,19,0,715,20.579020979020978,4,2,1,0,8,3,6,6,10,4,1
10051,10336,6,1,12,0,19,15,435,23.760919540229885,1,2,1,1,8,3,23,4,5,4,1
10052,31945,3,24,20,45,23,20,155,206.09677419354838,1,3,0,4,8,2,5,21,10,4,1
10053,7064,4,1,6,30,23,35,1025,6.891707317073171,4,3,0,0,5,2,6,3,10,4,1
10054,14441,6,9,5,30,12,35,425,33.97882352941176,4,2,1,1,8,3,4,4,5,4,1
10055,17493,3,3,13,0,1,35,755,23.16953642384106,6,2,1,0,8,3,6,6,10,4,1
10056,10844,6,9,20,0,22,35,1595,6.798746081504702,4,3,0,0,5,2,6,3,10,4,1
10057,2753,6,1,5,45,7,15,90,30.58888888888889,8,4,3,4,8,1,15,21,10,4,1
10058,12898,5,21,8,0,4,25,1225,10.528979591836734,4,2,1,0,5,3,6,6,10,4,1
10059,7229,4,15,18,55,22,0,185,39.075675675675676,4,0,2,4,8,0,10,21,10,4,1
10060,8603,6,3,12,0,7,40,1180,7.290677966101695,1,2,1,1,8,3,23,4,5,4,1
10061,15129,5,18,5,30,4,25,1375,11.00290909090909,4,2,1,1,8,3,23,4,5,4,1
10062,18804,6,15,11,40,19,0,440,42.736363636363635,4,2,1,1,8,3,24,4,5,4,1
10063,7452,4,21,7,55,22,25,870,8.565517241379311,0,2,1,0,8,3,5,6,10,4,1
10064,3971,4,24,9,30,12,20,170,23.358823529411765,8,0,2,4,8,0,10,21,10,4,1
10065,3943,6,12,10,10,13,0,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
10066,9165,3,15,14,25,19,25,300,30.55,3,0,5,0,8,0,0,7,10,4,1
10067,13014,6,24,5,30,19,0,810,16.066666666666666,4,2,1,1,8,3,23,4,5,4,1
10068,3625,6,21,9,30,12,20,170,21.323529411764707,8,0,2,4,8,0,10,21,10,4,1
10069,10262,6,24,16,0,12,35,1235,8.309311740890688,4,2,1,0,5,3,6,6,10,4,1
10070,14388,5,21,18,55,8,15,800,17.985,4,3,0,0,8,2,6,3,10,4,1
10071,15058,6,12,8,0,19,15,675,22.30814814814815,6,2,1,0,8,3,6,6,10,4,1
10072,14882,3,6,9,0,7,40,1360,10.94264705882353,1,2,1,0,8,3,6,6,10,4,1
10073,4591,4,18,10,10,13,0,170,27.00588235294118,3,0,2,4,8,0,10,21,10,4,1
